user_id,Gender,AGE,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35
2810,Female,From 25 to 34 ,340,239,8,4,,,2,,2,,4051662,1014100,,,2066542,,2066542,,,,,303200,9,,20,2,2,19,0,0,NO,,3,,
2811,No infor,From 45 to 54 ,54,30,22,4,2,1,7,4,10,4,12690875,1127035,1096096,334850,3456037,1127035,4701908,1127035,334850,281758.75,281758.75,218000,11,17,21.45454545,1,0,18,0,0,NO,,7,11,517720.7273
2812,Female,From 18 to 24 ,148,89,6,4,,,,,1,1,705500,573500,,,,,332400,332400,,,332400,132200,14,,,0,0,9,0,3,NO,357171.4286,5,18,344544.4444
2813,Female,From 35 to 44 ,110,8,19,4,2,2,4,2,8,3,4519276,1652740,1032700,1032700,1538680,1032700,2691826,1332990,516350,516350,444330,302150,15,36.6,29.57142857,4,2,20,1,0,NO,108727.2727,6,14,134236.9286
2814,Female,From 25 to 34 ,169,110,10,4,,,,,,,3028969,1704800,,,,,,,,,,356300,12,,,1,1,15,1,0,NO,,7,12,239428.8333
2815,No infor,Trên 55 ,49,21,10,5,1,1,5,5,5,5,5406947,3025250,523580,523580,3025250,3025250,3025250,3025250,523580,605050,605050,391665,6,19.75,19.75,2,1,13,1,1,NO,777777.7778,7,39,1017817.359
2816,Female,From 35 to 44 ,336,83,6,5,,,,,1,1,1706590,1407390,,,,,483730,483730,,,483730,538990,19,,,2,2,8,4,0,NO,,3,,
2817,Female,From 35 to 44 ,97,20,5,5,1,1,2,2,3,3,2126200,2126200,388820,388820,791710,791710,1402460,1402460,388820,395855,467486.6667,303700,11,18.5,18.5,0,0,10,0,0,NO,,4,,
2818,Female,From 25 to 34 ,335,34,5,5,,,2,2,2,2,1582680,1582680,,,822470,822470,822470,822470,,411235,411235,426000,6,16,16,1,1,8,3,5,NO,100000,5,4,425000
2819,Female,From 35 to 44 ,55,23,8,5,3,3,5,5,5,5,3083084,1806900,1120900,1120900,1806900,1806900,1806900,1806900,373633.3333,361380,361380,347800,10,10.66666667,10.66666667,3,1,14,1,0,NO,340000,8,8,375000
2820,No infor,From 35 to 44 ,204,8,55,5,4,1,6,2,11,2,13076550,2344100,1555800,505500,2501200,1188600,3596119,1188600,505500,594300,594300,310000,23,37,19,10,4,5,8,8,NO,237272.7273,6,20,226475.95
2821,Female,From 25 to 34 ,171,127,5,5,,,,,,,1340430,1340430,,,,,,,,,,117000,21,,,5,5,9,0,5,NO,,2,,
2822,Female,From 25 to 34 ,161,43,6,5,,,1,1,2,2,1262384,809720,,,254760,254760,349550,349550,,254760,174775,115950,4,4,4,3,3,11,8,8,NO,40000,4,4,114000
2823,Female,From 35 to 44 ,176,76,6,5,,,,,2,2,1647590,1647590,,,,,366600,366600,,,183300,342500,7,,,4,4,10,0,4,NO,,5,2,156797.5
2824,Female,From 35 to 44 ,40,22,6,5,2,2,5,5,5,5,2897106,1803643,870418,870418,1803643,1803643,1803643,1803643,435209,360728.6,360728.6,347460,10,12.85714286,12.85714286,2,2,19,1,0,NO,320806,6,4,265454.5
2825,Nam,From 25 to 34 ,115,12,5,5,2,2,4,4,4,4,2141650,2141650,1067460,1067460,1784370,1784370,1784370,1784370,533730,446092.5,446092.5,321055,11,22.75,22.75,2,2,11,1,0,NO,,3,,
2826,Female,From 25 to 34 ,252,79,41,5,3,,10,,17,2,15528482,1587500,1020167,,3370520,,8052631,907000,,,453500,383800,2,26,9.75,2,1,10,0,0,NO,250000,6,7,700000
2827,No infor,From 35 to 44 ,161,23,7,5,3,2,4,3,4,3,2477600,1862000,1385100,885100,1706600,1206600,1706600,1206600,442550,402200,402200,361900,12,44,34.4,4,3,8,1,1,NO,,8,37,409239.7027
2828,Female,From 35 to 44 ,119,13,14,5,1,1,1,1,1,1,4460783,2028500,545000,545000,545000,545000,545000,545000,545000,545000,545000,362200,10,24.5,24.5,4,4,22,2,0,NO,,3,,
2829,Nam,No infor,56,6,5,5,1,1,5,5,5,5,1467170,1467170,183600,183600,1467170,1467170,1467170,1467170,183600,293434,293434,307600,8,13.4,13.4,0,0,13,0,0,NO,,4,,
2830,Female,From 25 to 34 ,149,66,27,5,,,,,2,2,7537400,1589900,,,,,650850,650850,,,325425,348800,28,,,0,0,9,12,6,NO,1000000,8,36,200274.0833
2831,Female,From 35 to 44 ,110,60,10,5,,,1,1,4,2,4134579,3304635,,,1120730,1120730,1828755,1721455,,1120730,860727.5,182500,12,22,22,0,0,19,2,1,NO,,10,33,562025.3939
2832,Female,From 35 to 44 ,217,91,116,5,,,7,,11,,24929728,1421200,,,1736714,,1902610,,,,,301800,2,8,6.8,14,2,13,11,0,YES,1173333.333,6,5,894000
2833,Female,From 35 to 44 ,33,2,5,5,4,4,5,5,5,5,2156500,2156500,1668600,1668600,2156500,2156500,2156500,2156500,417150,431300,431300,326860,11,8.285714286,8.285714286,2,2,16,1,0,NO,,4,,
2834,Female,Trên 55 ,169,46,20,5,1,,3,1,6,2,6386986,1491900,438975,,950075,324100,1716524,498000,,324100,249000,281400,9,10.5,11.25,4,0,9,5,1,NO,260000,10,69,168998.9565
2835,No infor,From 25 to 34 ,34,12,11,5,4,4,5,5,5,5,2886940,2142440,1700070,1700070,2142440,2142440,2142440,2142440,425017.5,428488,428488,301805,17,26.8,26.8,1,1,11,1,3,NO,281428.5714,10,37,126138.7027
2836,Female,From 25 to 34 ,338,48,5,5,,,1,1,2,2,1693745,1693745,,,511355,511355,903175,903175,,511355,451587.5,323720,6,14,14,1,1,19,4,2,YES,3900000,7,16,2773268.75
2837,Female,Trên 55 ,87,14,15,5,2,2,4,4,6,6,5776019,2306300,790510,790510,1594530,1594530,2306300,2306300,395255,398632.5,384383.3333,300850,9,23.25,23.25,4,3,22,5,0,YES,1346591,11,8,710605.5
2838,Female,From 35 to 44 ,55,44,5,5,,,5,5,5,5,1565650,1565650,,,1565650,1565650,1565650,1565650,,313130,313130,321305,17,11,11,0,0,14,0,0,NO,250000,5,6,300000
2839,Female,From 25 to 34 ,314,195,6,5,,,1,,1,,2798454,990460,,,1807994,,1807994,,,,,114300,2,,33,4,4,11,8,5,NO,,11,9,993088.8889
2840,Nam,From 45 to 54 ,86,39,8,5,,,3,3,5,5,2861650,1574250,,,985250,985250,1574250,1574250,,328416.6667,314850,344200,8,9.333333333,9.333333333,3,1,16,0,0,NO,650000,4,10,631573.2
2841,Female,From 35 to 44 ,49,6,14,5,4,4,6,5,6,5,8659488,3972630,3419470,3419470,4861784,3972630,4861784,3972630,854867.5,794526,794526,230665,6,25.8,23.5,3,1,10,1,2,NO,266666.6667,6,9,755555.5556
2842,Nam,From 25 to 34 ,157,43,5,5,,,2,2,2,2,1541670,1541670,,,582890,582890,582890,582890,,291445,291445,321100,7,10.85714286,10.85714286,2,2,16,2,3,NO,262000,5,1,262000
2843,Nam,From 35 to 44 ,166,13,7,5,1,1,1,1,2,2,3029545,2567045,667510,667510,667510,667510,1231130,1231130,667510,667510,615565,231600,1,32,32,2,2,17,4,1,NO,485000,6,3,565158.3333
2844,No infor,From 35 to 44 ,120,42,5,5,,,1,1,3,3,2384800,2384800,,,355000,355000,1573200,1573200,,355000,524400,430400,15,8,8,1,1,19,4,2,NO,258000,4,3,254333.3333
2845,Female,From 25 to 34 ,11,4,6,5,5,5,5,5,5,5,2203315,1630980,1630980,1630980,1630980,1630980,1630980,1630980,326196,326196,326196,323780,12,5.4,5.4,4,4,11,0,0,YES,762500,7,25,573501.36
2846,Female,From 18 to 24 ,43,8,41,5,3,3,5,5,8,5,10192240,1741505,1178050,1178050,1741505,1741505,2470501,1741505,392683.3333,348301,348301,311580,7,12.66666667,12.66666667,3,1,14,1,3,NO,324875,8,20,281513
2847,Female,From 25 to 34 ,127,61,5,5,,,,,3,3,2309700,2309700,,,,,904800,904800,,,301600,288200,13,,,1,1,19,2,2,NO,215000,7,6,278818.8333
2848,Female,From 35 to 44 ,217,12,7,5,1,1,1,1,2,2,2356480,2356480,504600,504600,504600,504600,827000,827000,504600,504600,413500,300000,8,5,5,2,2,20,1,0,NO,,3,1,322300
2849,Nam,From 35 to 44 ,313,178,24,5,,,3,,4,,8626813,1243540,,,2618084,,2995250,,,,,108000,4,,72,6,5,20,7,8,NO,,5,,
2850,Nam,From 35 to 44 ,338,26,9,5,1,1,2,2,2,2,2503810,1659235,548660,548660,776395,776395,776395,776395,548660,388197.5,388197.5,307850,11,12,12,3,2,7,3,2,NO,,8,7,293438.4286
2851,Nam,From 35 to 44 ,48,36,10,5,,,6,6,6,6,3227402,2269602,,,2269602,2269602,2269602,2269602,,378267,378267,185300,9,18.875,18.875,3,1,11,2,0,NO,,7,6,363333.3333
2852,Female,From 35 to 44 ,85,37,16,5,,,2,2,5,5,10658611,4003310,,,1432010,1432010,4003310,4003310,,716005,800662,461900,4,27,27,0,0,14,4,4,NO,500000,9,41,510673.4878
2853,Female,Trên 55 ,341,155,7,5,,,,,,,2420360,1764510,,,,,,,,,,301050,9,,,1,0,9,0,0,NO,,5,4,66000.25
2854,Nam,From 35 to 44 ,338,70,6,5,,,,,1,1,1982900,1982900,,,,,402600,402600,,,402600,324100,21,,,4,4,14,0,0,NO,305000,8,8,328296.125
2855,Female,Trên 55 ,126,9,30,5,2,2,5,4,5,4,10091166,2104300,1091000,1091000,2305678,1823480,2305678,1823480,545500,455870,455870,345300,2,19.25,18.22222222,7,2,16,1,3,NO,325000,5,7,271428.5714
2856,Female,From 35 to 44 ,64,36,10,5,,,4,4,5,5,4771368,2548863,,,2274763,2274763,2548863,2548863,,568690.75,509772.6,325600,7,25.66666667,25.66666667,0,0,15,0,0,NO,200000,7,13,511230
2857,Female,From 35 to 44 ,139,12,6,5,4,4,4,4,5,5,3052600,3052600,2246500,2246500,2246500,2246500,2554600,2554600,561625,561625,510920,303200,17,7.25,7.25,1,1,16,3,3,NO,552500,6,7,375257.1429
2858,Female,From 35 to 44 ,84,43,5,5,,,3,3,5,5,1647640,1647640,,,1110810,1110810,1647640,1647640,,370270,329528,495450,25,13.33333333,13.33333333,0,0,11,3,0,NO,,7,4,125000
2859,Female,From 25 to 34 ,207,135,7,5,,,1,,1,,2616054,1680270,,,783975,,783975,,,,,224000,6,,10,0,0,17,1,0,NO,132000,4,1,132000
2860,No infor,From 35 to 44 ,28,3,5,5,5,5,5,5,5,5,2383450,2383450,2383450,2383450,2383450,2383450,2383450,2383450,476690,476690,476690,330000,8,18.28571429,18.28571429,2,2,15,1,0,NO,393750,7,16,280835
2861,Female,From 35 to 44 ,169,22,16,5,5,1,6,1,7,1,3178133,2404750,635110,501320,653110,501320,671110,501320,501320,501320,501320,326870,12,31,11,4,3,9,1,0,NO,172138.2,3,8,180235.75
2862,Female,From 35 to 44 ,35,1,5,5,3,3,5,5,5,5,1694433,1694433,807849,807849,1694433,1694433,1694433,1694433,269283,338886.6,338886.6,143360,2,14.33333333,14.33333333,2,2,15,1,0,NO,233333.3333,5,5,304000
2863,No infor,From 25 to 34 ,162,109,10,5,,,1,,4,,4452351,2413770,,,840481,,2038581,,,,,308750,8,,24,5,5,11,2,2,NO,,6,7,293017
2864,Female,From 35 to 44 ,78,13,15,5,1,1,3,3,11,5,10110391,1843900,525300,525300,1193100,1193100,8622030,1843900,525300,397700,368780,317000,13,18,18,3,1,22,2,0,NO,,5,1,454930
2865,Female,From 25 to 34 ,53,42,5,5,,,5,5,5,5,2531490,2531490,,,2531490,2531490,2531490,2531490,,506298,506298,300600,14,14.85714286,14.85714286,0,0,15,0,0,NO,,2,,
2866,Female,From 25 to 34 ,39,7,5,5,3,3,5,5,5,5,3474930,3474930,2253100,2253100,3474930,3474930,3474930,3474930,751033.3333,694986,694986,696690,19,20.8,20.8,1,1,23,1,2,NO,442857.1429,6,12,275983.3333
2867,Female,From 45 to 54 ,205,36,35,5,,,3,1,7,1,11756473,1934700,,,1391000,522900,2646362,522900,,522900,522900,334650,7,12,15,10,4,15,13,4,NO,400000,7,7,350000
2868,Female,From 35 to 44 ,26,9,5,5,5,5,5,5,5,5,3067446,3067446,3067446,3067446,3067446,3067446,3067446,3067446,613489.2,613489.2,613489.2,307795,15,16.2,16.2,1,1,9,1,0,YES,493750,4,8,493750
2869,Nam,From 25 to 34 ,168,119,67,5,7,,17,,22,,20207739,952800,1345348,,4820321,,8033780,,,,,383800,2,,4.315789474,4,1,15,0,0,NO,202500,5,8,246250
2870,Nam,From 25 to 34 ,178,13,5,5,1,1,1,1,2,2,1590000,1590000,500500,500500,500500,500500,814600,814600,500500,500500,407300,234400,6,10.5,10.5,3,3,20,1,28,NO,155505.2308,9,110,122176.9364
2871,Female,From 25 to 34 ,41,11,7,5,3,3,7,5,7,5,3614090,2594090,1684800,1684800,3614090,2594090,3614090,2594090,561600,518818,518818,400390,30,33.5,26.625,2,2,21,1,0,NO,520588.5714,6,11,466473.6364
2872,Female,From 35 to 44 ,46,27,5,5,1,1,5,5,5,5,2121720,2121720,534650,534650,2121720,2121720,2121720,2121720,534650,424344,424344,342450,32,23,23,2,2,10,1,0,NO,,4,1,344735
2873,Female,From 35 to 44 ,167,66,5,5,,,,,1,1,1816700,1816700,,,,,337800,337800,,,337800,312000,2,,,4,4,18,0,3,NO,500000,8,8,210675
2874,Nam,From 35 to 44 ,164,131,7,5,,,,,,,3044274,2203130,,,,,,,,,,261100,10,,,4,4,21,2,1,NO,200000,6,12,74546.91667
2875,Female,From 35 to 44 ,47,24,6,5,2,2,6,6,6,6,5594990,5594990,2057360,2057360,5594990,5594990,5594990,5594990,1028680,932498.3333,932498.3333,669800,27,29.14285714,29.14285714,1,1,9,11,0,NO,,4,,
2876,Female,From 35 to 44 ,64,40,5,5,,,3,3,5,5,1356800,1356800,,,732500,732500,1356800,1356800,,244166.6667,271360,327780,18,12.75,12.75,0,0,9,0,0,NO,333333.3333,7,5,326840
2877,Female,From 25 to 34 ,187,168,17,5,,,,,,,4358528,2377000,,,,,,,,,,307800,6,,,10,5,14,2,1,NO,300000,5,5,111170
2878,Female,From 25 to 34 ,341,260,5,5,,,,,,,1537490,1537490,,,,,,,,,,301000,30,,,2,2,22,0,0,NO,218000,6,4,162000
2879,Female,From 35 to 44 ,336,170,10,5,,,,,,,2441047,1646154,,,,,,,,,,313765,9,,,7,3,10,1,0,NO,,3,,
2880,Female,From 18 to 24 ,168,132,5,5,,,,,,,1453600,1453600,,,,,,,,,,302600,9,,,5,5,22,0,1,NO,,1,,
2881,Female,From 25 to 34 ,163,68,5,5,,,,,3,3,1903885,1903885,,,,,1053435,1053435,,,351145,327050,7,,,2,2,12,0,1,NO,,4,,
2882,No infor,From 25 to 34 ,124,10,5,5,2,2,2,2,2,2,2427500,2427500,675000,675000,675000,675000,675000,675000,337500,337500,337500,154400,13,4.5,4.5,2,2,12,1,3,NO,246276.6667,2,3,246276.6667
2883,Female,From 35 to 44 ,244,129,17,5,,,,,,,4942860,1650420,,,,,,,,,,287200,16,,,5,2,19,8,0,NO,,3,1,5000
2884,Female,From 35 to 44 ,51,35,5,5,,,5,5,5,5,2095050,2095050,,,2095050,2095050,2095050,2095050,,419010,419010,527960,18,16.14285714,16.14285714,1,1,15,1,0,NO,,5,,
2885,Nam,From 25 to 34 ,333,23,28,5,1,1,3,3,3,3,10582801,1775560,504070,504070,1072530,1072530,1072530,1072530,504070,357510,357510,104600,4,22,22,6,0,10,11,0,NO,,6,,
2886,Female,From 45 to 54 ,51,26,12,5,1,1,5,5,6,5,4849044,1416725,310500,310500,1416725,1416725,2198734,1416725,310500,283345,283345,307420,17,10,10,1,1,11,3,0,NO,200000,7,3,300000
2887,Female,From 45 to 54 ,178,30,5,5,1,1,1,1,2,2,1650380,1650380,492980,492980,492980,492980,816250,816250,492980,492980,408125,354000,13,22,22,3,3,10,1,1,NO,200000,3,1,200000
2888,Nam,From 25 to 34 ,62,41,5,5,,,3,3,5,5,2270890,2270890,,,873630,873630,2270890,2270890,,291210,454178,381200,10,13.25,13.25,1,1,11,1,0,NO,360000,8,15,395052.2667
2889,Nam,From 35 to 44 ,130,16,6,5,1,1,1,1,1,1,2083900,2083900,533900,533900,533900,533900,533900,533900,533900,533900,533900,318460,15,29,29,5,5,20,1,0,NO,,1,,
2890,No infor,From 25 to 34 ,198,50,5,5,,,1,1,1,1,3679500,3679500,,,640700,640700,640700,640700,,640700,640700,581500,30,29,29,2,2,9,1,0,NO,350000,4,10,334991.6
2891,Female,From 25 to 34 ,165,78,5,5,,,,,1,1,2101950,2101950,,,,,805250,805250,,,805250,310780,14,,,3,3,19,0,0,NO,,6,2,413500
2892,No infor,From 18 to 24 ,34,15,18,5,4,4,5,5,5,5,6414256,2486869,2158569,2158569,2486869,2486869,2486869,2486869,539642.25,497373.8,497373.8,887765,25,15,15,0,0,0,1,0,NO,575000,5,7,521428.5714
2893,No infor,No infor,92,77,6,5,,,,,4,4,1424296,1262330,,,,,1030930,1030930,,,257732.5,424600,31,,,0,0,13,0,0,YES,460000,5,20,333477.7
2894,Female,From 45 to 54 ,51,18,5,5,1,1,5,5,5,5,1707050,1707050,512150,512150,1707050,1707050,1707050,1707050,512150,341410,341410,330000,6,15,15,1,1,19,1,0,NO,400000,4,5,400000
2895,Nam,From 25 to 34 ,319,37,10,5,,,1,1,1,1,2603410,1754610,,,431930,431930,431930,431930,,431930,431930,627000,25,21,21,2,2,23,0,2,NO,,10,34,904449.4118
2896,Female,From 35 to 44 ,119,7,6,5,1,1,4,4,4,4,2732400,1926400,517000,517000,1608600,1608600,1608600,1608600,517000,402150,402150,311800,8,26,26,1,1,15,2,1,NO,,5,,
2897,Female,From 35 to 44 ,168,70,13,5,,,,,3,3,5334532,2709150,,,,,1881260,1881260,,,627086.6667,307850,16,,,4,0,10,0,2,NO,500000,6,6,2352915.5
2898,Nam,From 25 to 34 ,191,84,5,5,,,,,1,1,2426740,2426740,,,,,1225200,1225200,,,1225200,338600,13,,,1,1,21,5,0,NO,,2,,
2899,Female,From 35 to 44 ,324,42,6,5,,,1,1,1,1,1849890,1541600,,,301900,301900,301900,301900,,301900,301900,300000,12,8,8,4,4,15,1,1,NO,,1,,
2900,Female,From 45 to 54 ,30,3,5,5,4,4,5,5,5,5,2415075,2415075,1864025,1864025,2415075,2415075,2415075,2415075,466006.25,483015,483015,264400,7,18,18,1,1,10,1,0,NO,,6,1,1000000
2901,Female,From 45 to 54 ,51,26,5,5,2,2,5,5,5,5,1561880,1561880,628250,628250,1561880,1561880,1561880,1561880,314125,312376,312376,328800,13,10.33333333,10.33333333,1,1,12,9,0,NO,400000,7,4,230537.5
2902,No infor,From 35 to 44 ,121,44,6,5,,,2,2,4,4,1987500,1987500,,,604500,604500,1283300,1283300,,302250,320825,349200,10,20.33333333,20.33333333,1,1,15,0,0,NO,200000,7,79,115249.2532
2903,No infor,From 45 to 54 ,111,7,8,5,2,2,2,2,3,3,5053295,3963295,1434695,1434695,1434695,1434695,2702895,2702895,717347.5,717347.5,900965,920400,10,14.33333333,14.33333333,6,3,8,4,0,NO,,6,4,27566.25
2904,Nam,From 35 to 44 ,171,113,7,5,,,,,,,2461880,2090180,,,,,,,,,,302300,20,,,4,4,19,1,1,NO,60000,4,1,60000
2905,Female,From 25 to 34 ,331,138,5,5,,,,,,,1173530,1173530,,,,,,,,,,93600,9,,,3,3,13,0,3,NO,,3,1,37000
2906,No infor,From 25 to 34 ,155,72,14,5,,,,,3,2,6313322,1768460,,,,,1385480,572200,,,286100,312300,6,13,13,2,0,12,0,0,NO,590000,6,9,447653.5556
2907,Female,Trên 55 ,29,5,5,5,5,5,5,5,5,5,2486755,2486755,2486755,2486755,2486755,2486755,2486755,2486755,497351,497351,497351,806000,19,12.42857143,12.42857143,1,1,16,2,0,NO,,7,2,900000
2908,Female,From 25 to 34 ,95,48,5,5,,,2,2,4,4,3273900,3273900,,,2242200,2242200,2990700,2990700,,1121100,747675,872682,22,31.5,31.5,0,0,11,1,0,NO,,5,1,300000
2909,Female,From 18 to 24 ,206,38,10,5,,,1,1,1,1,2914200,2403918,,,308468,308468,308468,308468,,308468,308468,108530,6,7,7,2,2,9,15,10,NO,,7,2,10034.5
2910,Nam,From 18 to 24 ,219,146,5,5,,,,,,,2428600,2428600,,,,,,,,,,415000,1,,,1,1,18,1,7,NO,231428.5714,7,11,673418.1818
2911,Female,From 45 to 54 ,163,129,6,5,,,,,,,1623330,1623330,,,,,,,,,,354125,5,,,4,4,21,0,0,NO,300000,3,2,300000
2912,Female,From 25 to 34 ,166,2,11,5,2,1,3,2,5,2,5274104,2110545,514594,300200,1289994,1075600,3400371,1075600,300200,537800,537800,316170,11,9,8,2,2,11,8,0,NO,199097.6,9,11,380660.4545
2913,Female,From 25 to 34 ,144,3,11,5,2,2,4,4,4,4,3068632,1617085,734500,734500,1339915,1339915,1339915,1339915,367250,334978.75,334978.75,302570,18,10.75,10.75,4,1,13,1,2,NO,,7,3,14276.66667
2914,Female,From 25 to 34 ,207,16,42,5,2,2,3,3,3,3,12255967,1648165,777585,777585,1054065,1054065,1054065,1054065,388792.5,351355,351355,300572,7,8.666666667,8.666666667,13,2,8,14,18,NO,,9,4,235700
2915,Female,From 45 to 54 ,76,46,10,5,,,1,1,5,5,3672822,1807830,,,426200,426200,1807830,1807830,,426200,361566,244965,3,14,14,2,0,11,0,3,YES,3333333.333,8,38,1180345.474
2916,Female,From 25 to 34 ,199,14,5,5,1,1,2,2,2,2,3048930,3048930,510000,510000,1630500,1630500,1630500,1630500,510000,815250,815250,225730,8,35.66666667,35.66666667,1,1,18,0,0,NO,,4,,
2917,Female,From 45 to 54 ,124,42,15,5,,,2,2,3,3,6902016,3010100,,,839600,839600,2094400,2094400,,419800,698133.3333,311700,6,26.5,26.5,5,3,22,3,0,NO,500000,8,7,441857.1429
2918,Female,From 25 to 34 ,168,108,125,5,,,10,,32,,9959036,1088000,,,960495,,2980907,,,,,308600,5,33,7.333333333,3,0,17,0,3,NO,200000,6,15,139109.6
2919,Female,From 35 to 44 ,90,11,55,5,4,1,10,2,15,4,20853145,4244880,2149500,537700,4761943,2270530,7353972,3681980,537700,1135265,920495,352440,15,37,17.6,8,1,17,7,0,YES,812500,6,4,812500
2920,Nam,From 25 to 34 ,129,39,5,5,,,3,3,3,3,3536840,3536840,,,2749900,2749900,2749900,2749900,,916633.3333,916633.3333,234100,18,34.66666667,34.66666667,0,0,11,0,2,YES,1910000,7,46,1847521.565
2921,Female,Trên 55 ,58,12,7,5,2,2,5,5,5,5,2700258,2006558,890858,890858,2006558,2006558,2006558,2006558,445429,401311.6,401311.6,304880,6,12.4,12.4,2,1,23,1,0,NO,,5,,
2922,No infor,From 35 to 44 ,143,45,5,5,,,1,1,2,2,2679420,2679420,,,371000,371000,1367800,1367800,,371000,683900,328000,10,31,31,0,0,15,0,0,NO,,2,11,286363.6364
2923,Female,From 35 to 44 ,85,2,10,5,4,2,6,4,8,5,4316265,2537210,1881496,1217010,2535696,1871210,3671895,2537210,608505,467802.5,507442,318600,5,33.83333333,28.55555556,3,2,9,2,0,NO,,7,1,91000
2924,Female,From 35 to 44 ,25,2,6,5,5,5,5,5,5,5,2719061,2409950,2409950,2409950,2409950,2409950,2409950,2409950,481990,481990,481990,303400,4,10.14285714,10.14285714,2,1,11,1,0,NO,,5,,
2925,Female,From 45 to 54 ,38,12,5,5,3,3,5,5,5,5,2255615,2255615,1497175,1497175,2255615,2255615,2255615,2255615,499058.3333,451123,451123,364800,48,17.2,17.2,1,1,23,1,0,NO,1000000,8,19,1463157.895
2926,Female,From 45 to 54 ,336,10,44,5,1,1,3,1,4,1,15062176,1797700,530600,530600,1887300,530600,2308371,530600,530600,530600,530600,396000,3,36,33.75,16,4,8,8,2,NO,400000,4,3,600000
2927,Nam,From 35 to 44 ,40,24,34,5,2,1,9,5,17,5,22936516,2220445,665138,596960,4576728,2220445,11276426,2220445,596960,444089,444089,457390,12,18.83333333,18.66666667,2,2,9,2,0,NO,550000,8,6,483333.3333
2928,No infor,From 35 to 44 ,118,73,5,5,,,,,1,1,1476200,1476200,,,,,317300,317300,,,317300,320700,5,,,2,2,11,0,0,NO,260000,3,3,186666.6667
2929,Female,From 25 to 34 ,82,18,15,5,1,1,2,2,5,5,6945492,1847560,280100,280100,629150,629150,1847560,1847560,280100,314575,369512,440000,11,8.666666667,8.666666667,3,2,16,0,0,NO,275000,8,36,253780.3056
2930,Female,From 25 to 34 ,115,15,10,5,2,2,2,2,4,3,3322412,1778800,811000,811000,811000,811000,1340467,1115100,405500,405500,371700,301500,10,26,26,4,3,0,1,0,NO,350000,4,5,330000
2931,No infor,From 35 to 44 ,131,42,6,5,,,1,1,3,3,2477600,2477600,,,511600,511600,1316400,1316400,,511600,438800,282600,10,79,79,1,1,9,0,2,NO,500000,6,4,317000
2932,Female,From 25 to 34 ,338,91,8,5,,,,,,,1904742,1509120,,,,,,,,,,365405,43,,,3,2,15,15,1,NO,400000,8,13,220318.3846
2933,Female,From 35 to 44 ,28,10,5,5,5,5,5,5,5,5,2943127,2943127,2943127,2943127,2943127,2943127,2943127,2943127,588625.4,588625.4,588625.4,110815,3,14.57142857,14.57142857,1,1,12,1,0,NO,,2,,
2934,Female,From 45 to 54 ,36,13,6,5,4,4,5,5,5,5,3574780,2409610,1873275,1873275,2409610,2409610,2409610,2409610,468318.75,481922,481922,500980,27,20.66666667,20.66666667,2,2,12,1,0,YES,1000000,4,7,781532.8571
2935,Nam,From 35 to 44 ,172,121,5,5,,,,,,,1986100,1986100,,,,,,,,,,138800,4,,,3,3,20,0,2,NO,,3,2,106050
2936,Female,From 35 to 44 ,341,26,26,5,1,1,1,1,1,1,9080030,3220400,532650,532650,532650,532650,532650,532650,532650,532650,532650,226100,4,22,22,6,3,9,5,6,NO,,4,,
2937,Female,From 35 to 44 ,111,69,8,6,,,,,4,4,2730620,2730620,,,,,1767680,1767680,,,441920,395400,17,,,2,2,17,1,0,NO,1000000,5,4,550000
2938,Female,From 35 to 44 ,175,37,10,6,1,,2,1,2,1,2135450,1698450,100200,,224060,123860,224060,123860,,123860,123860,335000,6,5,3.5,9,6,13,7,6,NO,,9,1,348146
2939,Female,From 45 to 54 ,38,2,8,6,5,5,6,6,6,6,3040868,2674400,2406600,2406600,2674400,2674400,2674400,2674400,481320,445733.3333,445733.3333,276500,7,12.875,12.875,2,2,13,1,0,NO,,3,,
2940,Female,No infor,319,142,6,6,,,,,,,1814760,1814760,,,,,,,,,,146050,4,,,2,2,10,1,1,NO,,3,2,239625
2941,Female,From 35 to 44 ,160,36,13,6,,,1,1,1,1,4429031,2446815,,,503200,503200,503200,503200,,503200,503200,215800,12,10,10,3,1,0,7,8,NO,200000,6,22,110678.5455
2942,Female,From 25 to 34 ,96,54,13,6,,,1,1,7,7,4442796,3632150,,,308600,308600,2778200,2778200,,308600,396885.7143,302800,11,23,23,5,5,7,0,0,NO,200000,7,16,477096.625
2943,Female,From 45 to 54 ,39,7,6,6,3,3,6,6,6,6,2158974,2158974,1265779,1265779,2158974,2158974,2158974,2158974,421926.3333,359829,359829,350700,10,18.25,18.25,1,1,10,2,0,YES,392000,5,23,403826.087
2944,Female,From 35 to 44 ,35,10,22,6,4,4,6,6,6,6,9995797,3217110,2144385,2144385,3217110,3217110,3217110,3217110,536096.25,536185,536185,282490,11,25.16666667,25.16666667,5,2,17,3,0,NO,333333.3333,6,11,401563.6364
